"";"gs_name";"gs_id";"gs_cat";"gs_subcat";"human_gene_symbol";"species_name";"entrez_gene";"gene_symbol";"sources"
"3160";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CMPK1";"Homo sapiens";51727;"CMPK1";NA
"3161";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"COL4A3BP";"Homo sapiens";10087;"COL4A3BP";NA
"3162";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CPNE3";"Homo sapiens";8895;"CPNE3";NA
"3163";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CREBL2";"Homo sapiens";1389;"CREBL2";NA
"3164";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CRYL1";"Homo sapiens";51084;"CRYL1";NA
"3165";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CSNK1D";"Homo sapiens";1453;"CSNK1D";NA
"3166";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CTBS";"Homo sapiens";1486;"CTBS";NA
"3167";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CTDSP1";"Homo sapiens";58190;"CTDSP1";NA
"3168";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"CYLD";"Homo sapiens";1540;"CYLD";NA
"3169";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"DEFB1";"Homo sapiens";1672;"DEFB1";NA
"3170";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"DET1";"Homo sapiens";55070;"DET1";NA
"3171";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"DHRS1";"Homo sapiens";115817;"DHRS1";NA
"3172";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"DIP2C";"Homo sapiens";22982;"DIP2C";NA
"3173";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"DYNLT3";"Homo sapiens";6990;"DYNLT3";NA
"3174";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"ECHDC2";"Homo sapiens";55268;"ECHDC2";NA
"3175";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"EFHC1";"Homo sapiens";114327;"EFHC1";NA
"3176";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"EFNA1";"Homo sapiens";1942;"EFNA1";NA
"3177";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"EGLN2";"Homo sapiens";112398;"EGLN2";NA
"3178";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"EPHA1";"Homo sapiens";2041;"EPHA1";NA
"3179";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"EPM2AIP1";"Homo sapiens";9852;"EPM2AIP1";NA
"3180";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"ERBIN";"Homo sapiens";55914;"ERBIN";NA
"3181";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"EVI2A";"Homo sapiens";2123;"EVI2A";NA
"3182";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"EVL";"Homo sapiens";51466;"EVL";NA
"3183";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FBXL12";"Homo sapiens";54850;"FBXL12";NA
"3184";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FBXL5";"Homo sapiens";26234;"FBXL5";NA
"3185";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FBXO9";"Homo sapiens";26268;"FBXO9";NA
"3186";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FCGR3B";"Homo sapiens";2215;"FCGR3B";NA
"3187";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FCHO1";"Homo sapiens";23149;"FCHO1";NA
"3188";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FEZ2";"Homo sapiens";9637;"FEZ2";NA
"3189";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FOXJ3";"Homo sapiens";22887;"FOXJ3";NA
"3190";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FOXN3";"Homo sapiens";1112;"FOXN3";NA
"3191";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"FRYL";"Homo sapiens";285527;"FRYL";NA
"3192";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"GABARAPL2";"Homo sapiens";11345;"GABARAPL2";NA
"3193";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"GALNT11";"Homo sapiens";63917;"GALNT11";NA
"3194";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"GATAD1";"Homo sapiens";57798;"GATAD1";NA
"3195";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"GCC2";"Homo sapiens";9648;"GCC2";NA
"3196";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"GMFG";"Homo sapiens";9535;"GMFG";NA
"3197";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"GOLGA8A";"Homo sapiens";23015;"GOLGA8A";NA
"3198";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"HIPK1";"Homo sapiens";204851;"HIPK1";NA
"3199";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"HNRNPA3";"Homo sapiens";220988;"HNRNPA3";NA
"3200";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"HSPBAP1";"Homo sapiens";79663;"HSPBAP1";NA
"3201";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"ICAM3";"Homo sapiens";3385;"ICAM3";NA
"3202";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"IDUA";"Homo sapiens";3425;"IDUA";NA
"3203";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"IGFBP3";"Homo sapiens";3486;"IGFBP3";NA
"3204";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"INSIG2";"Homo sapiens";51141;"INSIG2";NA
"3205";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"INTS8";"Homo sapiens";55656;"INTS8";NA
"3206";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"IST1";"Homo sapiens";9798;"IST1";NA
"3207";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"ITGA4";"Homo sapiens";3676;"ITGA4";NA
"3208";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"JRK";"Homo sapiens";8629;"JRK";NA
"3209";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"KIAA1109";"Homo sapiens";84162;"KIAA1109";NA
"3210";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"KLF12";"Homo sapiens";11278;"KLF12";NA
"3211";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"KLRC3";"Homo sapiens";3823;"KLRC3";NA
"3212";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"KMT5B";"Homo sapiens";51111;"KMT5B";NA
"3213";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"LDOC1";"Homo sapiens";23641;"LDOC1";NA
"3214";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"LEMD3";"Homo sapiens";23592;"LEMD3";NA
"3215";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"LIPT1";"Homo sapiens";51601;"LIPT1";NA
"3216";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"LONP2";"Homo sapiens";83752;"LONP2";NA
"3217";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"LPAR1";"Homo sapiens";1902;"LPAR1";NA
"3218";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"LSS";"Homo sapiens";4047;"LSS";NA
"3219";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MACF1";"Homo sapiens";23499;"MACF1";NA
"3220";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MAML1";"Homo sapiens";9794;"MAML1";NA
"3221";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MAN1A2";"Homo sapiens";10905;"MAN1A2";NA
"3222";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MAP4K1";"Homo sapiens";11184;"MAP4K1";NA
"3223";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MAU2";"Homo sapiens";23383;"MAU2";NA
"3224";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"METTL9";"Homo sapiens";51108;"METTL9";NA
"3225";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MON2";"Homo sapiens";23041;"MON2";NA
"3226";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MPPE1";"Homo sapiens";65258;"MPPE1";NA
"3227";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MYCBP2";"Homo sapiens";23077;"MYCBP2";NA
"3228";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"MZF1";"Homo sapiens";7593;"MZF1";NA
"3229";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"N4BP2L2";"Homo sapiens";10443;"N4BP2L2";NA
"3230";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"NCOR1";"Homo sapiens";9611;"NCOR1";NA
"3231";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"NFRKB";"Homo sapiens";4798;"NFRKB";NA
"3232";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"NISCH";"Homo sapiens";11188;"NISCH";NA
"3233";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"NKTR";"Homo sapiens";4820;"NKTR";NA
"3234";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"NR1D2";"Homo sapiens";9975;"NR1D2";NA
"3235";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"OSER1";"Homo sapiens";51526;"OSER1";NA
"3236";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"OVGP1";"Homo sapiens";5016;"OVGP1";NA
"3237";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"P2RX4";"Homo sapiens";5025;"P2RX4";NA
"3238";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"P4HTM";"Homo sapiens";54681;"P4HTM";NA
"3239";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PAFAH1B1";"Homo sapiens";5048;"PAFAH1B1";NA
"3240";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PAN2";"Homo sapiens";9924;"PAN2";NA
"3241";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PIK3CA";"Homo sapiens";5290;"PIK3CA";NA
"3242";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PIK3CD";"Homo sapiens";5293;"PIK3CD";NA
"3243";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PIP4K2B";"Homo sapiens";8396;"PIP4K2B";NA
"3244";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PIPOX";"Homo sapiens";51268;"PIPOX";NA
"3245";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PLEKHM1";"Homo sapiens";9842;"PLEKHM1";NA
"3246";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PLEKHO1";"Homo sapiens";51177;"PLEKHO1";NA
"3247";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PNRC2";"Homo sapiens";55629;"PNRC2";NA
"3248";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PRKAB1";"Homo sapiens";5564;"PRKAB1";NA
"3249";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PRKCZ";"Homo sapiens";5590;"PRKCZ";NA
"3250";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PRPSAP1";"Homo sapiens";5635;"PRPSAP1";NA
"3251";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PRSS23";"Homo sapiens";11098;"PRSS23";NA
"3252";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"PTCH1";"Homo sapiens";5727;"PTCH1";NA
"3253";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RAB4B";"Homo sapiens";53916;"RAB4B";NA
"3254";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RABAC1";"Homo sapiens";10567;"RABAC1";NA
"3255";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RBL2";"Homo sapiens";5934;"RBL2";NA
"3256";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RBM5";"Homo sapiens";10181;"RBM5";NA
"3257";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RIOK3";"Homo sapiens";8780;"RIOK3";NA
"3258";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RPL27";"Homo sapiens";6155;"RPL27";NA
"3259";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RPL36A";"Homo sapiens";6173;"RPL36A";NA
"3260";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"RSRP1";"Homo sapiens";57035;"RSRP1";NA
"3261";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"S100A10";"Homo sapiens";6281;"S100A10";NA
"3262";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"S100PBP";"Homo sapiens";64766;"S100PBP";NA
"3263";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SETD2";"Homo sapiens";29072;"SETD2";NA
"3264";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SH2B1";"Homo sapiens";25970;"SH2B1";NA
"3265";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SIRT7";"Homo sapiens";51547;"SIRT7";NA
"3266";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SLC35E2A";"Homo sapiens";9906;"SLC35E2A";NA
"3267";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SNRK";"Homo sapiens";54861;"SNRK";NA
"3268";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SON";"Homo sapiens";6651;"SON";NA
"3269";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SPG11";"Homo sapiens";80208;"SPG11";NA
"3270";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SPTAN1";"Homo sapiens";6709;"SPTAN1";NA
"3271";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"SRSF11";"Homo sapiens";9295;"SRSF11";NA
"3272";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"STAG2";"Homo sapiens";10735;"STAG2";NA
"3273";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"STAT4";"Homo sapiens";6775;"STAT4";NA
"3274";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"STK25";"Homo sapiens";10494;"STK25";NA
"3275";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TAF1";"Homo sapiens";6872;"TAF1";NA
"3276";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TECPR2";"Homo sapiens";9895;"TECPR2";NA
"3277";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TERF1";"Homo sapiens";7013;"TERF1";NA
"3278";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"THBS3";"Homo sapiens";7059;"THBS3";NA
"3279";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TMEM260";"Homo sapiens";54916;"TMEM260";NA
"3280";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TMEM80";"Homo sapiens";283232;"TMEM80";NA
"3281";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TNFRSF1A";"Homo sapiens";7132;"TNFRSF1A";NA
"3282";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TOB1";"Homo sapiens";10140;"TOB1";NA
"3283";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TRAF5";"Homo sapiens";7188;"TRAF5";NA
"3284";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TRAPPC10";"Homo sapiens";7109;"TRAPPC10";NA
"3285";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TRIB2";"Homo sapiens";28951;"TRIB2";NA
"3286";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TRIM52";"Homo sapiens";84851;"TRIM52";NA
"3287";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TRIOBP";"Homo sapiens";11078;"TRIOBP";NA
"3288";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TSC22D1";"Homo sapiens";8848;"TSC22D1";NA
"3289";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TSC22D3";"Homo sapiens";1831;"TSC22D3";NA
"3290";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TTC17";"Homo sapiens";55761;"TTC17";NA
"3291";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TUG1";"Homo sapiens";55000;"TUG1";NA
"3292";"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN";"M7605";"C7";"";"TXK";"Homo sapiens";7294;"TXK";NA
